workId,targetType,targetId,priorState,priorValue,finalState,finalValue,finalConfidence,decision,precedenceSource,confidenceBasis
work-d7e64b0b5479ca943edd,axis,characterArcWeight,unknown,,known,3,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; characterArcWeight=3 is traced to grok-current-chunk-03-response.txt.
work-d7e64b0b5479ca943edd,axis,relationshipStructure,known,3,known,2,0.80,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Exact 0.80 was adjudicated claim-by-claim: accepted official evidence supports the claim at moderate certainty with a stated boundary; relationshipStructure=2 is traced to grok-current-chunk-03-response.txt.
work-d7e64b0b5479ca943edd,axis,comedy,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-d7e64b0b5479ca943edd,axis,darkness,unknown,,known,1,0.76,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Exact 0.76 was adjudicated claim-by-claim: a subordinate or single bounded official observation supports the low/intermediate anchor; darkness=1 is traced to grok-current-chunk-03-response.txt.
work-d7e64b0b5479ca943edd,axis,mentalStress,unknown,,known,1,0.76,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Exact 0.76 was adjudicated claim-by-claim: a subordinate or single bounded official observation supports the low/intermediate anchor; mentalStress=1 is traced to grok-current-chunk-03-response.txt.
work-d7e64b0b5479ca943edd,axis,romance,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-d7e64b0b5479ca943edd,axis,emotionalWarmth,known,3,known,3,0.70,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-d7e64b0b5479ca943edd,genre,genres,known,sliceOfLife,known,sliceOfLife,,retained,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Genre rows have no numeric-confidence field; the terminal review independently accepted the listed canonical enums.
work-d7e64b0b5479ca943edd,theme,cooking,known,2,known,2,0.95,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,The terminal current-SHA review explicitly retained the same centrality and underlying entry evidence; Pass A confidence is preserved exactly.
work-d7e64b0b5479ca943edd,theme,workplace,known,2,known,2,0.92,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,The terminal current-SHA review explicitly retained the same centrality and underlying entry evidence; Pass A confidence is preserved exactly.
work-e049c9aaf92ba31da8b0,axis,progression,known,4,known,4,0.90,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-e049c9aaf92ba31da8b0,axis,problemSolving,unknown,,known,2,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; problemSolving=2 is traced to grok-current-chunk-05-response.txt.
work-e049c9aaf92ba31da8b0,axis,strategy,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-e049c9aaf92ba31da8b0,axis,pacing,unknown,,known,3,0.84,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.84 was adjudicated claim-by-claim: repeated official entry evidence directly supports the selected anchor; pacing=3 is traced to grok-current-chunk-05-response.txt.
work-e049c9aaf92ba31da8b0,axis,mysteryReveal,unknown,,known,1,0.78,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.78 was adjudicated claim-by-claim: limited but direct official evidence supports the conservative anchor; mysteryReveal=1 is traced to grok-current-chunk-05-response.txt.
work-e049c9aaf92ba31da8b0,axis,worldBuilding,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-e049c9aaf92ba31da8b0,axis,characterArcWeight,known,4,known,4,0.86,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-e049c9aaf92ba31da8b0,axis,relationshipStructure,known,3,known,2,0.80,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.80 was adjudicated claim-by-claim: accepted official evidence supports the claim at moderate certainty with a stated boundary; relationshipStructure=2 is traced to grok-current-chunk-05-response.txt.
work-e049c9aaf92ba31da8b0,axis,comedy,unknown,,known,3,0.88,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.88 was adjudicated claim-by-claim: a complete official episode or several direct bounded units establish the claim; comedy=3 is traced to grok-current-chunk-05-response.txt.
work-e049c9aaf92ba31da8b0,axis,darkness,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-e049c9aaf92ba31da8b0,axis,mentalStress,known,2,known,2,0.74,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-e049c9aaf92ba31da8b0,axis,romance,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-e049c9aaf92ba31da8b0,axis,emotionalWarmth,known,2,known,2,0.68,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-e049c9aaf92ba31da8b0,genre,genres,known,sliceOfLife,known,sliceOfLife,,retained,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Genre rows have no numeric-confidence field; the terminal review independently accepted the listed canonical enums.
work-e049c9aaf92ba31da8b0,theme,crafting,known,2,known,2,0.88,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,The terminal current-SHA review explicitly retained the same centrality and underlying entry evidence; Pass A confidence is preserved exactly.
work-e049c9aaf92ba31da8b0,theme,school,known,2,known,1,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-05-response.txt,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; school=1 is traced to grok-current-chunk-05-response.txt.
work-ebe399258f28460b8f9b,axis,progression,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-ebe399258f28460b8f9b,axis,problemSolving,known,2,known,2,0.82,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-ebe399258f28460b8f9b,axis,strategy,unknown,,known,2,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; strategy=2 is traced to grok-current-chunk-03-response.txt.
work-ebe399258f28460b8f9b,axis,pacing,unknown,,known,2,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; pacing=2 is traced to grok-current-chunk-03-response.txt.
work-ebe399258f28460b8f9b,axis,mysteryReveal,unknown,,known,2,0.80,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Exact 0.80 was adjudicated claim-by-claim: accepted official evidence supports the claim at moderate certainty with a stated boundary; mysteryReveal=2 is traced to grok-current-chunk-03-response.txt.
work-ebe399258f28460b8f9b,axis,worldBuilding,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-ebe399258f28460b8f9b,axis,characterArcWeight,known,3,known,3,0.74,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-ebe399258f28460b8f9b,axis,relationshipStructure,known,3,known,3,0.72,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-ebe399258f28460b8f9b,axis,comedy,unknown,,known,1,0.76,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Exact 0.76 was adjudicated claim-by-claim: a subordinate or single bounded official observation supports the low/intermediate anchor; comedy=1 is traced to grok-current-chunk-03-response.txt.
work-ebe399258f28460b8f9b,axis,darkness,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-ebe399258f28460b8f9b,axis,mentalStress,known,4,known,4,0.88,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-ebe399258f28460b8f9b,axis,romance,unknown,,known,1,0.76,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Exact 0.76 was adjudicated claim-by-claim: a subordinate or single bounded official observation supports the low/intermediate anchor; romance=1 is traced to grok-current-chunk-03-response.txt.
work-ebe399258f28460b8f9b,axis,emotionalWarmth,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-ebe399258f28460b8f9b,genre,genres,unknown,,known,sliceOfLife,,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Genre rows have no numeric-confidence field; the terminal review independently accepted the listed canonical enums.
work-ebe399258f28460b8f9b,theme,school,known,2,known,2,0.93,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,The terminal current-SHA review explicitly retained the same centrality and underlying entry evidence; Pass A confidence is preserved exactly.
work-ebe399258f28460b8f9b,theme,workplace,known,2,known,2,0.88,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,The terminal current-SHA review explicitly retained the same centrality and underlying entry evidence; Pass A confidence is preserved exactly.
work-ef7106f6a387c9860877,axis,progression,known,3,known,3,0.82,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-ef7106f6a387c9860877,axis,problemSolving,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
